0.0375937,0.645058,0.207716,0.4745,0.4391,3.17746,8.40466,11.7977,12.6962,-24.9449,-16.9792,-25.9843
0.0292398,0.312831,0.204413,0.4607,0.4447,3.19094,9.40371,11.8669,14.1749,-27.5812,-19.5054,-27.2362
0.0192202,0.73555,0.68016,0.4743,0.3803,3.14598,7.8711,10.1377,13.0466,-24.8496,-17.0796,-24.742
0.0192202,0.702599,0.576246,0.4222,0.4148,3.16897,8.10977,10.7625,12.5129,-24.3417,-16.6035,-24.2668
0.0184762,0.661313,0.430713,0.4807,0.4663,3.18304,10.2846,12.6164,13.6006,-27.2078,-18.7518,-26.7322
0.0218403,0.435361,0.339565,0.4774,0.4582,3.18525,9.85471,11.887,14.4361,-27.6025,-19.4647,-28.4253
0.0381435,0.330568,0.274294,0.4809,0.4289,3.18327,9.1567,10.9809,12.8116,-24.7414,-17.5134,-25.1294
0.0453173,0.325929,0.133448,0.4652,0.4292,3.17548,8.32036,10.9932,12.73,-24.595,-16.9694,-25.4985
0.0197085,0.751249,0.68474,0.4761,0.3795,3.14348,7.87384,10.1168,13.099,-24.7083,-17.0361,-25.7988
0.0207365,0.658943,0.433756,0.4774,0.4686,3.17986,9.45842,12.0651,14.2677,-28.1642,-19.3262,-27.4418
0.0259955,0.453791,0.371223,0.4547,0.4479,3.19213,9.01587,11.5828,13.1935,-26.2104,-17.7115,-25.594
0.0387151,0.363464,0.319999,0.4701,0.4529,3.18349,8.6457,11.5401,14.3563,-27.5328,-19.6632,-27.3979
0.0469896,0.317885,0.129776,0.4682,0.4444,3.18416,8.34418,11.3402,12.7352,-24.875,-17.0291,-24.9856
0.0603585,0.172152,0.1632,0.4727,0.4655,3.18488,9.17528,11.6739,13.2344,-25.9445,-18.0625,-25.7684
0.0286437,0.750948,0.715229,0.4801,0.3823,3.14776,7.99183,10.143,13.9821,-26.7056,-18.4149,-26.0552
0.0284387,0.764586,0.607206,0.4017,0.3953,3.1615,8.02663,10.6513,12.6666,-24.546,-16.7304,-24.4232
0.0260262,0.699896,0.475565,0.4634,0.459,3.17883,8.92216,12.0997,14.4192,-27.8006,-18.9289,-27.8622
0.0353594,0.442379,0.332229,0.458,0.451,3.18927,9.09264,11.273,13.4224,-25.7876,-17.9882,-26.3259
0.0540471,0.330849,0.143384,0.4657,0.4529,3.18569,9.42403,12.5098,13.8572,-27.6571,-18.8586,-27.0539
0.0603237,0.145609,0.145186,0.4588,0.4424,3.13139,9.18462,11.9781,12.2647,-24.3966,-17.1715,-25.0499
0.0147465,0.706228,0.636313,0.4819,0.3707,3.14433,7.78164,10.0855,12.8597,-24.3946,-16.7812,-24.6341
0.0183221,0.696894,0.58795,0.4234,0.4156,3.16335,7.96994,10.7861,12.3873,-24.5965,-16.3738,-23.9867
0.0172046,0.643486,0.42926,0.486,0.4626,3.18122,9.53975,12.0418,14.3968,-27.6518,-19.2318,-28.0258
0.0273554,0.642109,0.261883,0.4511,0.4389,3.18723,8.94597,11.9342,13.0706,-25.5849,-17.5745,-26.2078
0.0382596,0.674774,0.14748,0.4361,0.4355,3.16998,7.98731,11.3278,12.596,-24.8869,-16.8166,-24.6119
0.0342031,0.491729,0.155758,0.4446,0.434,3.18265,8.43653,11.5517,14.183,-27.0505,-18.4236,-28.5623
0.0626518,0.195392,0.134307,0.462,0.3668,3.18795,8.74586,11.6789,13.2832,-25.96,-17.6707,-25.8773
0.0177489,0.678808,0.640647,0.4869,0.3721,3.14772,7.82129,10.1158,13.5141,-27.1157,-17.7279,-25.329
0.0180342,0.738894,0.606341,0.4025,0.4019,3.16394,8.06939,10.6027,12.4731,-24.1457,-16.5968,-24.1785
0.0178239,0.664783,0.448979,0.4798,0.463,3.17853,9.15091,12.1559,14.6132,-28.0774,-19.7317,-28.2542
0.0287519,0.642779,0.262648,0.474,0.4686,3.18473,8.98371,12.68,14.379,-28.4708,-19.2734,-27.9254
0.0375376,0.674771,0.120988,0.4632,0.4488,3.18281,8.68106,12.2865,13.1907,-25.9742,-17.7656,-26.2938
0.03927,0.399899,0.130794,0.4432,0.443,3.18209,8.47291,11.4839,13.0927,-25.4551,-17.3574,-25.6504
0.0539444,0.212775,0.124362,0.4183,0.4075,3.17008,9.20965,11.6565,12.6565,-24.9608,-17.4685,-24.9663
0.0178875,0.67827,0.647487,0.4741,0.3673,3.15033,7.98935,10.0686,13.1124,-24.7397,-17.5268,-25.1067
0.0196844,0.675821,0.550821,0.439,0.4066,3.1676,8.21486,10.5749,12.6851,-24.3167,-16.9361,-25.3778
0.02706,0.664002,0.420193,0.4826,0.475,3.187,10.2358,13.9297,13.86,-27.8382,-19.0304,-28.0029
0.034329,0.667018,0.278971,0.4646,0.4616,3.18444,10.3989,12.1874,13.4963,-26.8089,-18.7651,-26.3646
0.0331783,0.653235,0.141415,0.4716,0.4704,3.17959,8.44205,11.5778,13.3459,-27.1056,-17.8414,-25.8083
0.0372306,0.423384,0.161431,0.4637,0.4491,3.18791,9.24677,11.5348,13.8894,-26.6659,-18.7442,-26.897
0.0732295,0.201967,0.15759,0.4506,0.4224,3.19014,9.55575,12.665,13.3743,-26.3942,-18.2898,-27.8392
0.0152145,0.676884,0.643481,0.4734,0.3638,3.14865,7.95136,10.0512,13.337,-26.0425,-17.6923,-25.0331
0.0214829,0.745332,0.605809,0.3983,0.3915,3.16088,7.91282,10.5804,12.309,-24.1648,-16.2996,-23.7891
0.0206437,0.657779,0.420619,0.4771,0.4693,3.18409,11.3645,12.9096,14.268,-28.2036,-20.1439,-27.906
0.0265602,0.664372,0.213867,0.4724,0.4634,3.18377,9.15957,13.2161,14.6748,-28.669,-19.7004,-28.968
0.0301772,0.339363,0.222817,0.4691,0.4621,3.19259,10.623,11.9587,13.8586,-26.7884,-21.8664,-27.2838
0.0529261,0.21851,0.151601,0.4537,0.4521,3.18431,8.59157,11.712,13.6332,-26.3138,-17.9938,-27.0271
0.0207392,0.705864,0.678765,0.473,0.3728,3.14838,8.01086,10.0921,13.2294,-25.1293,-18.4321,-24.9779
0.0209851,0.685137,0.558068,0.4299,0.4159,3.16457,8.12083,10.6857,12.4077,-24.8105,-16.4682,-23.9587
0.0235597,0.660426,0.450605,0.4816,0.479,3.17911,9.12567,13.4413,15.2183,-29.6912,-19.8072,-29.7064
0.0317113,0.636161,0.203883,0.4698,0.4636,3.17709,8.30494,11.446,13.1579,-26.0806,-17.3273,-25.4727
0.0298556,0.437346,0.214418,0.4662,0.4608,3.19293,9.48283,12.0081,13.9915,-26.9951,-18.7789,-27.8686
0.0638084,0.224148,0.230884,0.4555,0.4479,3.17303,8.68689,12.1783,13.2656,-26.7124,-17.7101,-25.9954
0.0199785,0.730601,0.681763,0.479,0.3748,3.14612,8.02356,10.1099,13.0918,-24.9737,-17.2235,-24.7622
0.0263725,0.780078,0.650752,0.3912,0.3858,3.15972,7.89163,10.6346,12.3606,-24.5199,-16.3065,-23.8688
0.0239544,0.679645,0.464533,0.4712,0.4666,3.1785,8.73489,12.1111,13.4056,-26.4127,-17.8184,-26.247
0.0283442,0.429426,0.325783,0.4821,0.4593,3.18457,9.46944,12.3903,14.6595,-28.1847,-19.5464,-29.5794
0.0366073,0.342343,0.221829,0.4514,0.4404,3.18818,8.63319,12.0015,13.1779,-26.302,-17.5157,-25.787
0.0617179,0.214276,0.162822,0.459,0.4582,3.1852,8.18199,13.0537,13.3597,-26.5677,-17.5065,-27.6827
0.0157388,0.699641,0.684643,0.4763,0.3719,3.15293,8.11253,10.1191,13.1772,-24.9449,-17.9279,-25.0119
0.0169548,0.764395,0.619693,0.3999,0.3931,3.16056,7.95756,10.6822,12.4186,-25.2212,-16.3975,-23.9696
0.0174958,0.639165,0.423756,0.4788,0.4738,3.18449,9.71714,12.6904,15.7337,-30.043,-20.6072,-30.1671
0.0175813,0.417194,0.324931,0.468,0.451,3.18951,9.26462,13.0443,14.0086,-27.6767,-18.6544,-27.695
0.0215923,0.331052,0.201748,0.4314,0.4292,3.18976,8.91177,11.5148,12.7463,-24.9327,-17.88,-25.1992
0.0236861,0.762788,0.704361,0.4724,0.3848,3.14803,7.92091,10.1734,13.2056,-24.9475,-17.181,-25.2291
0.019174,0.738022,0.591261,0.4038,0.4004,3.16418,8.09556,10.6656,12.4551,-24.2709,-16.5455,-24.0954
0.0209568,0.665675,0.437246,0.4788,0.467,3.18087,9.58471,14.8589,14.1716,-28.7706,-19.5646,-28.9341
0.0286782,0.447161,0.331193,0.4804,0.4472,3.18275,9.84262,11.9339,14.3591,-27.5847,-19.7247,-27.7633
0.0336207,0.321085,0.21493,0.4786,0.4602,3.18335,8.77127,11.7498,14.0875,-27.0066,-18.6004,-28.3649
0.0643721,0.223716,0.152299,0.3649,0.3629,3.02338,8.81596,11.0915,11.7389,-23.1834,-16.6411,-23.6038
0.0173748,0.71753,0.657483,0.476,0.3722,3.14807,7.8932,10.0972,12.9888,-24.7725,-17.0507,-24.6188
0.0143437,0.746575,0.600407,0.4008,0.3948,3.16138,7.99025,10.5834,12.3503,-24.0925,-16.3857,-23.8888
0.0243584,0.652382,0.423981,0.4775,0.4729,3.18484,10.6286,12.8271,15.6935,-30.0932,-21.4884,-30.1161
0.0294973,0.664324,0.280738,0.473,0.4692,3.18391,9.63376,12.6349,16.8611,-31.9315,-22.3694,-31.6649
0.0404733,0.64302,0.128049,0.4742,0.4618,3.18094,8.62932,12.0158,13.9211,-27.1972,-18.2514,-26.9498
0.0379384,0.428321,0.144999,0.4599,0.4105,3.18349,9.77979,11.2452,13.5336,-26.0129,-20.034,-26.158
0.0446696,0.242175,0.134392,0.4324,0.4188,3.1712,9.18015,11.963,12.7995,-25.5314,-17.4091,-25.2289
0.0191594,0.747672,0.695278,0.4728,0.3762,3.14656,8.00521,10.1229,13.0098,-24.7271,-17.0805,-24.7261
0.0141442,0.675089,0.557402,0.4231,0.4129,3.16786,8.2326,10.4879,12.2131,-24.0695,-16.3401,-23.5858
0.0182035,0.656353,0.427292,0.476,0.475,3.18448,10.0964,12.3278,14.3012,-27.8087,-20.2831,-27.7307
0.0265257,0.657065,0.270148,0.4776,0.4702,3.18179,9.69838,12.3741,13.3786,-26.2662,-18.4893,-26.904
0.0257852,0.687533,0.151002,0.4612,0.4606,3.17512,8.69074,12.7949,13.3521,-26.4681,-17.775,-26.8006
0.0283396,0.46504,0.173892,0.4763,0.4511,3.18894,9.06799,12.9476,14.9426,-29.9424,-19.6045,-28.8894
0.0534494,0.219903,0.150085,0.4381,0.3629,3.17743,8.15922,11.2079,12.373,-24.2644,-16.5605,-24.3781
0,0.770469,0.369637,0.3502,0.3184,3.07198,8.92715,11.5884,11.1715,-22.6647,-15.7351,-22.7469
0.018011,0.737954,0.611472,0.4036,0.3954,3.15873,7.92554,10.5604,12.3199,-24.2293,-16.3097,-23.7866
0.0241154,0.652834,0.450518,0.4742,0.4734,3.18157,9.47099,13.567,14.6826,-29.1276,-19.9164,-28.8638
0.035329,0.6696,0.288158,0.479,0.4766,3.17958,8.83175,12.8624,13.7133,-27.5355,-18.7391,-27.0205
0.0410938,0.691977,0.155615,0.441,0.4306,3.16675,7.94663,11.4222,12.4053,-24.7065,-16.598,-24.359
0.0417278,0.466995,0.155911,0.4506,0.4336,3.17967,8.41614,12.1914,13.2952,-26.1294,-17.5262,-26.2716
0.0521433,0.207609,0.141787,0.4711,0.4163,3.18737,9.37664,12.0515,14.5827,-27.9368,-19.2812,-28.3023
0.014428,0.739779,0.666467,0.473,0.3722,3.14591,7.82031,10.1433,12.5945,-24.0231,-16.5335,-24.273
0.0214015,0.681064,0.60719,0.4371,0.4077,3.16221,7.98815,10.4591,12.2466,-24.0829,-16.2428,-23.6243
0.0208882,0.670074,0.462928,0.4411,0.4321,3.16594,9.38267,11.8615,12.4475,-24.779,-17.3126,-24.7289
0.0267518,0.690901,0.311719,0.4532,0.4532,3.17868,8.77759,11.5125,13.3138,-25.8913,-18.0448,-25.8645
0.0349979,0.660964,0.140179,0.4739,0.4563,3.17726,8.50581,11.5473,13.1747,-25.7682,-17.6148,-25.6269
0.0477567,0.390913,0.135721,0.4623,0.4471,3.18747,9.05147,11.9619,14.0892,-27.7673,-19.3561,-27.1259
0.0179508,0.757045,0.699546,0.4757,0.3749,3.14607,7.96991,10.1418,12.9983,-24.7869,-17.073,-24.6672
0.0157271,0.697023,0.589556,0.4399,0.4189,3.16284,8.04172,10.6919,12.4332,-24.2538,-16.5194,-24.0746
0.0278753,0.698781,0.291426,0.4722,0.4544,3.17871,8.51091,12.0403,13.6323,-26.5136,-18.3427,-26.8324
0.0292265,0.685747,0.13718,0.4702,0.456,3.18061,8.80591,12.114,13.578,-26.5356,-18.0318,-26.622
0.0302272,0.495906,0.152478,0.4487,0.4151,3.18211,11.6359,12.092,13.3445,-26.9356,-19.1996,-26.0668
0.0469741,0.218092,0.135298,0.439,0.417,3.18896,8.63119,11.3443,13.9359,-26.7427,-18.7231,-26.7113
0.0168303,0.774165,0.720441,0.4718,0.373,3.14589,7.95088,10.1315,12.9594,-24.6514,-16.9892,-24.6594
0.0218105,0.689221,0.599868,0.4285,0.4019,3.16086,7.81265,10.6176,11.9298,-23.3595,-15.8406,-23.3487
0.0251825,0.694093,0.457249,0.4712,0.4646,3.18202,9.03663,12.4014,14.6686,-28.2498,-20.0478,-28.5623
0.0287261,0.653254,0.281988,0.474,0.467,3.18299,9.30296,13.141,14.0008,-27.8505,-19.4145,-27.6421
0.0246938,0.693291,0.162187,0.4771,0.4521,3.18158,8.61472,11.4033,13.8517,-26.5285,-18.3864,-26.8256
0.0278209,0.409841,0.140241,0.4562,0.4104,3.17795,8.49734,10.8077,12.8451,-24.7177,-17.3529,-25.0302
0.0186194,0.763046,0.641797,0.476,0.3772,3.14055,7.5353,10.1674,12.1468,-23.3366,-15.9235,-23.7316
0.0200378,0.718413,0.608609,0.4414,0.4146,3.16148,7.96006,10.71,12.7251,-24.7775,-16.7532,-24.4949
0.0210691,0.673197,0.465067,0.4799,0.4761,3.17858,8.81242,12.9044,13.4474,-26.6424,-17.8546,-27.1612
0.0295427,0.678996,0.285987,0.4737,0.4733,3.17931,8.5955,11.8591,13.4005,-27.0854,-17.7682,-26.0319
0.0321916,0.649447,0.142284,0.4401,0.4337,3.18195,8.61692,11.4487,12.8282,-25.0111,-18.9272,-25.3333
0.0314149,0.339929,0.134068,0.4402,0.3966,3.18268,8.63275,13.3181,12.6881,-25.7428,-17.0072,-26.0287
0.0209627,0.752756,0.691824,0.4746,0.374,3.14676,7.92631,10.1387,12.9416,-24.5204,-16.9197,-24.876
0.0212266,0.694812,0.594264,0.4454,0.4232,3.16007,7.96098,10.6782,12.4045,-24.6523,-16.3915,-23.9544
0.0183895,0.678116,0.477803,0.4791,0.4731,3.17853,8.58113,12.7881,14.0421,-27.8906,-18.3653,-27.4889
0.0396738,0.687961,0.305403,0.4777,0.4761,3.17837,8.67252,12.4791,13.942,-28.7459,-18.5621,-27.1527
0.0390553,0.692997,0.146993,0.4488,0.4376,3.17933,8.19622,11.9745,13.1833,-25.8487,-17.3335,-26.0039
0.0353196,0.399856,0.174436,0.452,0.432,3.18535,8.92737,11.6027,13.2754,-25.8011,-17.8039,-25.9556
0.189468,0.371262,0.197764,0.3635,0.3239,3.1034,8.01128,9.70024,11.8097,-22.6786,-15.8192,-22.7593
0.0216014,0.77289,0.710328,0.4708,0.378,3.14644,7.93839,10.1514,12.9823,-24.7101,-17.0105,-24.6897
0.0201926,0.673628,0.490124,0.4787,0.4725,3.17768,8.53191,12.2192,14.5487,-28.4228,-18.8398,-27.9566
0.0333766,0.696212,0.326533,0.4762,0.4604,3.17709,8.45618,13.3284,13.7064,-27.3668,-18.1517,-27.382
0.0365632,0.665271,0.136013,0.4668,0.456,3.17875,8.65253,11.7988,12.8315,-25.3208,-17.1589,-25.2757
0.030923,0.387485,0.167556,0.4576,0.4314,3.18335,8.65347,11.4368,13.8466,-26.5825,-18.5,-26.7149
0.175647,0.348872,0.191225,0.3466,0.3172,3.09275,8.32228,9.66696,11.6502,-22.3586,-16.6673,-22.6527
0.0231234,0.750211,0.689614,0.467,0.3746,3.14676,7.95403,10.1163,12.9303,-24.4919,-16.9251,-24.8487
0.0222784,0.692515,0.465473,0.4786,0.4754,3.17941,8.7871,12.6566,14.1437,-27.645,-18.5442,-27.7585
0.0299569,0.652125,0.211161,0.4378,0.4196,3.17757,8.38914,11.0709,12.3191,-24.0149,-16.7582,-25.21
0.0315284,0.438094,0.222485,0.468,0.4658,3.19004,9.90209,12.1604,13.6192,-27.0773,-18.8009,-26.5255
0.045939,0.223994,0.219645,0.4701,0.4497,3.182,10.3612,11.7181,12.9818,-25.4107,-18.2104,-25.5899
0.0170313,0.756119,0.69855,0.4684,0.375,3.14573,7.93879,10.142,12.9219,-24.8119,-17.0233,-24.5002
0.0201578,0.768067,0.623871,0.3933,0.3895,3.16142,7.93289,10.6305,12.4773,-24.6121,-16.453,-24.0466
0.022675,0.683316,0.442619,0.464,0.4632,3.18389,9.96817,12.387,15.19,-29.1557,-20.2325,-29.1053
0.0322459,0.659276,0.212271,0.4687,0.4329,3.18513,8.37282,11.1885,12.7885,-24.784,-17.6587,-25.5256
0.0304101,0.420856,0.204362,0.4537,0.4413,3.19351,9.34505,11.3835,13.2129,-26.0333,-19.2536,-25.5316
0.0188284,0.675783,0.637571,0.4653,0.3547,3.14505,7.9592,10.0133,12.6619,-24.1517,-16.7879,-24.1482
0.0190462,0.663307,0.416949,0.4681,0.4679,3.18055,9.40344,12.1035,13.8544,-26.9374,-18.7289,-27.043
0.0319709,0.625297,0.256181,0.4556,0.4234,3.17642,8.18801,10.8016,12.9266,-24.7937,-17.2782,-25.7192
0.0404344,0.641305,0.113114,0.4766,0.4632,3.18035,8.5806,11.61,13.2601,-26.424,-17.838,-25.7029
0.043262,0.400232,0.121418,0.4595,0.4369,3.19287,9.13106,12.1416,13.4844,-26.3074,-18.4939,-26.9716
0.0147517,0.694417,0.652728,0.4623,0.3671,3.1486,8.10819,10.0823,13.0473,-24.6867,-17.4998,-24.8804
0.0207449,0.740142,0.601584,0.3995,0.3935,3.15606,7.88811,10.6034,12.1703,-25.2729,-16.1201,-23.5572
0.0221215,0.649376,0.424526,0.4661,0.4619,3.17621,9.19756,13.0921,13.5861,-27.1802,-19.444,-27.0056
0.0297775,0.655897,0.263353,0.45,0.418,3.17382,8.46194,10.9664,12.4556,-24.2218,-16.9978,-24.4909
0.046154,0.634155,0.129343,0.4355,0.4125,3.17088,7.97851,10.8397,12.1329,-23.742,-16.2609,-23.8014
0.0478416,0.404383,0.136606,0.4244,0.4198,3.17686,8.97211,11.234,12.6202,-24.6815,-17.2193,-24.7154
0.0577319,0.254807,0.168524,0.4139,0.3343,3.17306,8.03833,11.481,12.0442,-23.8068,-16.4814,-25.9698
0.0132723,0.693699,0.653636,0.4696,0.3698,3.14905,8.08004,10.1357,13.0082,-24.5866,-17.0552,-25.3471
0.0197541,0.67797,0.557251,0.4397,0.4199,3.15951,7.93677,10.6801,12.3802,-25.439,-16.3529,-23.9105
0.0202552,0.67187,0.431267,0.4704,0.4624,3.17992,9.21282,12.2326,13.6569,-26.6851,-18.6827,-26.8499
0.0272621,0.678271,0.264919,0.4565,0.4389,3.17784,9.06289,12.1892,12.787,-25.4906,-17.5279,-25.3756
0.0416412,0.71891,0.145739,0.4591,0.4487,3.17189,8.38866,12.2499,13.4232,-26.3281,-17.8374,-26.5441
0.0440595,0.480728,0.145463,0.4523,0.4427,3.17334,8.49813,11.7794,12.7179,-24.9827,-16.9673,-25.5389
0.0618256,0.184047,0.129269,0.4569,0.4355,3.18953,9.65327,11.6175,14.5479,-28.2645,-19.3854,-27.6426
0.0278929,0.724873,0.661709,0.4624,0.3678,3.14972,8.02458,10.0894,13.1801,-24.8802,-17.2408,-25.1077
0.0343666,0.682523,0.576089,0.4374,0.4262,3.16064,7.89414,10.8339,12.3959,-24.8346,-16.358,-24.0158
0.0348734,0.685905,0.421941,0.4641,0.4425,3.1833,10.0116,12.0607,13.934,-27.0376,-20.1388,-27.1376
0.0355542,0.438582,0.347594,0.4782,0.4668,3.1845,9.00767,12.1121,13.8446,-26.8636,-18.3506,-27.207
0.0370273,0.323192,0.282887,0.4633,0.4501,3.18429,8.94026,11.1167,13.4029,-26.0349,-18.6176,-25.7058
0.0510626,0.221676,0.219277,0.4063,0.3943,3.1638,8.49646,12.4238,11.591,-23.8319,-15.86,-23.6891
0.0147459,0.697682,0.666895,0.4722,0.3698,3.14898,8.11337,10.097,13.0159,-24.6857,-17.5617,-24.7678
0.016759,0.741192,0.571375,0.3969,0.3841,3.15834,7.99403,10.5609,12.4067,-24.1401,-16.4543,-23.9732
0.0207513,0.695985,0.440655,0.4707,0.4645,3.18096,9.12675,13.1484,14.4486,-28.3085,-19.3128,-28.5513
0.0252946,0.432376,0.331909,0.4788,0.4632,3.18799,9.67761,11.6648,13.7435,-26.5739,-18.6971,-26.6254
0.0335351,0.396553,0.313553,0.4534,0.427,3.18834,8.57682,11.7852,13.8521,-26.6924,-18.1681,-27.1832
0.0322495,0.355758,0.159142,0.4478,0.4434,3.18664,8.93385,11.7895,13.7654,-27.5307,-18.4695,-26.5452
0.058557,0.247346,0.245702,0.4378,0.4086,3.1628,8.27331,11.4168,12.0197,-23.8368,-17.38,-23.9562
0.0255431,0.624961,0.603103,0.4579,0.3839,3.16136,7.97688,10.3312,12.9814,-24.6377,-17.2814,-26.5166
0.0247071,0.707365,0.536248,0.4026,0.394,3.15797,8.24401,10.6257,12.4502,-24.2741,-16.6544,-24.0558
0.0258781,0.438743,0.386779,0.4467,0.4237,3.18695,8.35886,11.3514,13.6044,-26.177,-18.4277,-26.3082
0.0344,0.358891,0.293501,0.4331,0.4189,3.18201,9.57676,10.8433,12.9901,-25.1451,-17.7969,-24.9949
0.060222,0.207915,0.231557,0.4302,0.402,3.1417,7.95821,10.9252,11.5003,-22.7823,-15.7432,-22.9948
0.024604,0.763761,0.703857,0.4705,0.3767,3.14663,7.90756,10.1363,12.9979,-24.5805,-16.9546,-25.1451
0.0212076,0.743925,0.615861,0.4139,0.4081,3.15785,7.88985,10.6423,12.3077,-24.1288,-16.3183,-23.8319
